ranking_local_date,account_id,rank,symbol,rank_pct_change,run_found,run_id,trade_day_utc,started_at_utc,started_at_local,position_found,position_id,position_status,close_reason,entry_price,entry_fill_avg_price,exit_fill_avg_price,opened_at_utc,closed_at_utc,return_pct,return_basis
2026-03-08,acc04,3,MLNUSDT,18.7,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,482,CLOSED_SL,STOP_LOSS_FILLED,3.753,,3.495,2026-03-07T23:40:13+00:00,2026-03-09T16:20:05+00:00,6.874500399680255,entry_to_exit_fill
2026-03-08,acc04,4,BANANAUSDT,15.23,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,486,CLOSED_SL,STOP_LOSS_FILLED,4.829,,,2026-03-07T23:40:14+00:00,2026-03-08T08:29:08+00:00,,missing_exit_fill
2026-03-08,acc04,5,KAVAUSDT,13.82,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,489,CLOSED_SL,STOP_LOSS_FILLED,0.0658,,,2026-03-07T23:40:14+00:00,2026-03-08T05:41:08+00:00,,missing_exit_fill
2026-03-08,acc04,6,HANAUSDT,13.27,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,492,CLOSED_SL,STOP_LOSS_FILLED,0.0398105641299,,,2026-03-07T23:40:14+00:00,2026-03-09T05:57:05+00:00,,missing_exit_fill
2026-03-08,acc04,7,BANANAS31USDT,12.26,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,494,CLOSED_SL,STOP_LOSS_FILLED,0.00704,,,2026-03-07T23:40:14+00:00,2026-03-08T13:10:08+00:00,,missing_exit_fill
2026-03-08,acc04,8,AKTUSDT,11.03,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,496,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.3917,,,2026-03-07T23:40:14+00:00,2026-03-08T03:55:08+00:00,,missing_exit_fill
2026-03-08,acc04,9,COLLECTUSDT,10.73,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,498,CLOSED_SL,STOP_LOSS_FILLED,0.04045,,,2026-03-07T23:40:14+00:00,2026-03-08T09:51:07+00:00,,missing_exit_fill
2026-03-08,acc04,10,LYNUSDT,10.51,1,14425cec-c416-4f70-b095-95cf2e13436c,2026-03-07,2026-03-07T23:40:13+00:00,2026-03-08T07:40:13+08:00,1,499,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.3245088528139,,,2026-03-07T23:40:14+00:00,2026-03-08T03:55:08+00:00,,missing_exit_fill
2026-03-09,acc01,1,DEGOUSDT,68.86,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,524,CLOSED_SL,STOP_LOSS_FILLED,0.6198610952187,0.6199,,2026-03-08T23:40:13+00:00,2026-03-09T05:01:04+00:00,,missing_exit_fill
2026-03-09,acc01,2,COSUSDT,54.96,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,527,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.001299,0.001299,0.0011117760099801765,2026-03-08T23:40:13+00:00,2026-03-10T23:10:33+00:00,14.412932257107277,entry_to_exit_fill
2026-03-09,acc01,3,MBOXUSDT,29.51,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,529,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0205378240866,0.02053,,2026-03-08T23:40:13+00:00,2026-03-09T03:55:04+00:00,,missing_exit_fill
2026-03-09,acc01,4,BABYUSDT,26.15,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,531,CLOSED_SL,STOP_LOSS_FILLED,0.01429,0.01429,,2026-03-08T23:40:14+00:00,2026-03-09T19:17:04+00:00,,missing_exit_fill
2026-03-09,acc01,5,HUMAUSDT,19.81,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,534,CLOSED_TP,TAKE_PROFIT_FILLED,0.0186676813888,0.0186767,,2026-03-08T23:40:14+00:00,2026-03-09T17:14:04+00:00,,missing_exit_fill
2026-03-09,acc01,6,RESOLVUSDT,19.78,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,537,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1014,,,2026-03-08T23:40:14+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc01,7,SQDUSDT,19.05,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,538,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0424316992855,,,2026-03-08T23:40:14+00:00,2026-03-09T12:38:05+00:00,,missing_exit_fill
2026-03-09,acc01,8,PLUMEUSDT,17.2,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,540,CLOSED_SL,STOP_LOSS_FILLED,0.01353,,,2026-03-08T23:40:14+00:00,2026-03-10T14:48:34+00:00,,missing_exit_fill
2026-03-09,acc01,9,ONUSDT,13.38,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,541,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0784734542314,,,2026-03-08T23:40:14+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc01,10,SIGNUSDT,12.79,1,f3a2614c-8ace-4b84-9a46-0b38c6b75796,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-09,acc02,1,DEGOUSDT,68.86,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,542,CLOSED_SL,STOP_LOSS_FILLED,0.6211504412448,,,2026-03-08T23:45:31+00:00,2026-03-09T05:01:04+00:00,,missing_exit_fill
2026-03-09,acc02,2,COSUSDT,54.96,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,543,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.001284,,0.001097,2026-03-08T23:46:01+00:00,2026-03-10T23:16:33+00:00,14.5638629283489,entry_to_exit_fill
2026-03-09,acc02,3,MBOXUSDT,29.51,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,544,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0202488899139,,,2026-03-08T23:46:31+00:00,2026-03-09T03:55:04+00:00,,missing_exit_fill
2026-03-09,acc02,4,BABYUSDT,26.15,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,545,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0142,,,2026-03-08T23:47:01+00:00,2026-03-09T03:55:04+00:00,,missing_exit_fill
2026-03-09,acc02,5,HUMAUSDT,19.81,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,546,CLOSED_TP,TAKE_PROFIT_FILLED,0.0185596339049,,,2026-03-08T23:47:31+00:00,2026-03-09T17:36:04+00:00,,missing_exit_fill
2026-03-09,acc02,6,RESOLVUSDT,19.78,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,547,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1010382142857,,,2026-03-08T23:48:01+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc02,7,SQDUSDT,19.05,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,548,CLOSED_SL,STOP_LOSS_FILLED,0.0417131639136,,,2026-03-08T23:48:31+00:00,2026-03-09T12:30:04+00:00,,missing_exit_fill
2026-03-09,acc02,8,PLUMEUSDT,17.2,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,549,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0133559512009,0.01237,,2026-03-08T23:49:01+00:00,2026-03-10T03:55:33+00:00,,missing_exit_fill
2026-03-09,acc02,9,ONUSDT,13.38,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,550,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.07904,,,2026-03-08T23:49:31+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc02,10,SIGNUSDT,12.79,1,7490c451-b594-483b-8754-8aeaef5d15f7,2026-03-08,2026-03-08T23:45:00+00:00,2026-03-09T07:45:00+08:00,1,551,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0544867552658,,,2026-03-08T23:50:02+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc03,1,DEGOUSDT,68.86,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,514,CLOSED_SL,STOP_LOSS_FILLED,0.6201,,,2026-03-08T23:40:13+00:00,2026-03-09T05:01:05+00:00,,missing_exit_fill
2026-03-09,acc03,2,COSUSDT,54.96,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,516,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.0013,,0.001097,2026-03-08T23:40:13+00:00,2026-03-10T23:10:33+00:00,15.615384615384603,entry_to_exit_fill
2026-03-09,acc03,3,MBOXUSDT,29.51,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,518,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.0205389311091,,0.0171704,2026-03-08T23:40:13+00:00,2026-03-10T23:10:33+00:00,16.400712827784577,entry_to_exit_fill
2026-03-09,acc03,4,BABYUSDT,26.15,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,520,CLOSED_SL,STOP_LOSS_FILLED,0.01429,,,2026-03-08T23:40:13+00:00,2026-03-09T19:17:05+00:00,,missing_exit_fill
2026-03-09,acc03,5,HUMAUSDT,19.81,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,522,CLOSED_TP,TAKE_PROFIT_FILLED,0.0186726498599,,,2026-03-08T23:40:13+00:00,2026-03-09T16:12:04+00:00,,missing_exit_fill
2026-03-09,acc03,6,RESOLVUSDT,19.78,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,526,CLOSED_SL,STOP_LOSS_FILLED,0.1014093664122,,,2026-03-08T23:40:13+00:00,2026-03-09T05:56:04+00:00,,missing_exit_fill
2026-03-09,acc03,7,SQDUSDT,19.05,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,530,CLOSED_SL,STOP_LOSS_FILLED,0.04243,,,2026-03-08T23:40:13+00:00,2026-03-09T12:38:05+00:00,,missing_exit_fill
2026-03-09,acc03,8,PLUMEUSDT,17.2,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,533,CLOSED_SL,STOP_LOSS_FILLED,0.01353,,,2026-03-08T23:40:14+00:00,2026-03-10T14:48:34+00:00,,missing_exit_fill
2026-03-09,acc03,9,ONUSDT,13.38,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,536,CLOSED_SL,STOP_LOSS_FILLED,0.0785222767593,,,2026-03-08T23:40:14+00:00,2026-03-09T06:25:05+00:00,,missing_exit_fill
2026-03-09,acc03,10,SIGNUSDT,12.79,1,a8c7c18b-4f86-499d-b83f-352fd08bf243,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,539,CLOSED_SL,STOP_LOSS_FILLED,0.05416,,,2026-03-08T23:40:14+00:00,2026-03-10T05:56:33+00:00,,missing_exit_fill
2026-03-09,acc04,1,DEGOUSDT,68.86,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,515,CLOSED_SL,STOP_LOSS_FILLED,0.6201426167438,0.62,,2026-03-08T23:40:13+00:00,2026-03-09T05:01:05+00:00,,missing_exit_fill
2026-03-09,acc04,2,COSUSDT,54.96,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,517,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.0012998999271,0.001299,0.00111199784509654,2026-03-08T23:40:13+00:00,2026-03-10T23:10:34+00:00,14.455119050791737,entry_to_exit_fill
2026-03-09,acc04,3,MBOXUSDT,29.51,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,519,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02053,0.02053,,2026-03-08T23:40:13+00:00,2026-03-09T03:55:05+00:00,,missing_exit_fill
2026-03-09,acc04,4,BABYUSDT,26.15,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,521,CLOSED_SL,STOP_LOSS_FILLED,0.01429,0.01429,,2026-03-08T23:40:13+00:00,2026-03-09T19:17:05+00:00,,missing_exit_fill
2026-03-09,acc04,5,HUMAUSDT,19.81,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,523,CLOSED_TP,TAKE_PROFIT_FILLED,0.0186712719929,0.018678,,2026-03-08T23:40:13+00:00,2026-03-09T16:12:05+00:00,,missing_exit_fill
2026-03-09,acc04,6,RESOLVUSDT,19.78,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,525,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.10141,,,2026-03-08T23:40:13+00:00,2026-03-09T03:55:07+00:00,,missing_exit_fill
2026-03-09,acc04,7,SQDUSDT,19.05,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,528,CLOSED_SL,STOP_LOSS_FILLED,0.04243,,,2026-03-08T23:40:13+00:00,2026-03-09T12:38:05+00:00,,missing_exit_fill
2026-03-09,acc04,8,PLUMEUSDT,17.2,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,532,CLOSED_SL,STOP_LOSS_FILLED,0.0134680119784,0.01238,,2026-03-08T23:40:14+00:00,2026-03-10T14:48:34+00:00,,missing_exit_fill
2026-03-09,acc04,9,ONUSDT,13.38,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,1,535,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0785348312611,,,2026-03-08T23:40:14+00:00,2026-03-09T03:55:07+00:00,,missing_exit_fill
2026-03-09,acc04,10,SIGNUSDT,12.79,1,e74fc279-0e0f-4529-b87e-61d3f78fc996,2026-03-08,2026-03-08T23:40:13+00:00,2026-03-09T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-10,acc01,1,ARIAUSDT,38.9,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,555,CLOSED_SL,STOP_LOSS_FILLED,0.1059765542169,,,2026-03-09T23:40:13+00:00,2026-03-10T07:41:34+00:00,,missing_exit_fill
2026-03-10,acc01,2,FLOWUSDT,30.65,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,558,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.05163,,,2026-03-09T23:40:13+00:00,2026-03-10T03:55:33+00:00,,missing_exit_fill
2026-03-10,acc01,3,NAORISUSDT,29.37,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,563,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0449,,,2026-03-09T23:40:13+00:00,2026-03-10T03:55:33+00:00,,missing_exit_fill
2026-03-10,acc01,4,COLLECTUSDT,29.06,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,566,CLOSED_SL,STOP_LOSS_FILLED,0.0550148831385,,0.05043,2026-03-09T23:40:13+00:00,2026-03-11T04:05:07+00:00,8.333895987668551,entry_to_exit_fill
2026-03-10,acc01,5,DOGSUSDT,28.63,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,569,CLOSED_SL,STOP_LOSS_FILLED,3.37e-05,,3.21e-05,2026-03-09T23:40:13+00:00,2026-03-11T21:36:06+00:00,4.7477744807121605,entry_to_exit_fill
2026-03-10,acc01,6,DENTUSDT,28.37,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,571,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.000266,,0.0002301865928867794,2026-03-09T23:40:13+00:00,2026-03-11T23:11:07+00:00,13.463686884669407,entry_to_exit_fill
2026-03-10,acc01,7,XNYUSDT,26.35,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,575,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0052054995085,,,2026-03-09T23:40:13+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc01,8,SAHARAUSDT,19.45,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,577,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.02501,,0.02389209939531368,2026-03-09T23:40:13+00:00,2026-03-11T23:11:07+00:00,4.4698144929481005,entry_to_exit_fill
2026-03-10,acc01,9,DEXEUSDT,18.82,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,579,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,4.665692524683,,,2026-03-09T23:40:13+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc01,10,ICNTUSDT,17.51,1,769b83be-a805-491c-b739-96fea09997de,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,581,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.3686206703911,,,2026-03-09T23:40:14+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc02,1,ARIAUSDT,38.9,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,582,CLOSED_SL,STOP_LOSS_FILLED,0.1057487918367,,,2026-03-09T23:45:30+00:00,2026-03-10T07:41:34+00:00,,missing_exit_fill
2026-03-10,acc02,2,FLOWUSDT,30.65,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,583,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.05143,,,2026-03-09T23:46:00+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc02,3,NAORISUSDT,29.37,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,584,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0451665320911,,,2026-03-09T23:46:31+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc02,4,COLLECTUSDT,29.06,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,585,CLOSED_SL,STOP_LOSS_FILLED,0.05487,,0.05035,2026-03-09T23:47:01+00:00,2026-03-11T04:05:07+00:00,8.237652633497362,entry_to_exit_fill
2026-03-10,acc02,5,DOGSUSDT,28.63,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,586,CLOSED_SL,STOP_LOSS_FILLED,3.39e-05,,3.295267120526882e-05,2026-03-09T23:47:31+00:00,2026-03-11T21:36:06+00:00,2.79448022044595,entry_to_exit_fill
2026-03-10,acc02,6,DENTUSDT,28.37,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,587,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.000265,,0.00022912300256541817,2026-03-09T23:48:01+00:00,2026-03-11T23:18:07+00:00,13.538489597955405,entry_to_exit_fill
2026-03-10,acc02,7,XNYUSDT,26.35,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,588,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0052178632038,,,2026-03-09T23:48:31+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc02,8,SAHARAUSDT,19.45,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,589,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.02494,,0.023920697674418605,2026-03-09T23:49:01+00:00,2026-03-11T23:19:07+00:00,4.087018145875681,entry_to_exit_fill
2026-03-10,acc02,9,DEXEUSDT,18.82,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,590,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,4.642807030129,,,2026-03-09T23:49:31+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc02,10,ICNTUSDT,17.51,1,ed138ebc-427f-4f7b-b18d-71f27fab7866,2026-03-09,2026-03-09T23:45:00+00:00,2026-03-10T07:45:00+08:00,1,591,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.3691107954545,,,2026-03-09T23:50:01+00:00,2026-03-10T03:55:34+00:00,,missing_exit_fill
2026-03-10,acc03,1,ARIAUSDT,38.9,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,552,CLOSED_SL,STOP_LOSS_FILLED,0.10597,,,2026-03-09T23:40:13+00:00,2026-03-10T07:41:34+00:00,,missing_exit_fill
2026-03-10,acc03,2,FLOWUSDT,30.65,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,553,CLOSED_SL,STOP_LOSS_FILLED,0.05164,,,2026-03-09T23:40:13+00:00,2026-03-10T04:43:34+00:00,,missing_exit_fill
2026-03-10,acc03,3,NAORISUSDT,29.37,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,554,CLOSED_SL,STOP_LOSS_FILLED,0.0449,,,2026-03-09T23:40:13+00:00,2026-03-10T05:31:34+00:00,,missing_exit_fill
2026-03-10,acc03,4,COLLECTUSDT,29.06,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,557,CLOSED_SL,STOP_LOSS_FILLED,0.0550681001341,,,2026-03-09T23:40:13+00:00,2026-03-11T04:05:07+00:00,,missing_exit_fill
2026-03-10,acc03,5,DOGSUSDT,28.63,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,560,CLOSED_SL,STOP_LOSS_FILLED,3.37e-05,,3.21e-05,2026-03-09T23:40:13+00:00,2026-03-11T21:36:06+00:00,4.7477744807121605,entry_to_exit_fill
2026-03-10,acc03,6,DENTUSDT,28.37,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,561,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.000266,,0.000229,2026-03-09T23:40:13+00:00,2026-03-11T23:11:07+00:00,13.909774436090228,entry_to_exit_fill
2026-03-10,acc03,7,XNYUSDT,26.35,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,564,CLOSED_SL,STOP_LOSS_FILLED,0.005211229143,,0.00519,2026-03-09T23:40:13+00:00,2026-03-11T05:34:06+00:00,0.40737304803639635,entry_to_exit_fill
2026-03-10,acc03,8,SAHARAUSDT,19.45,1,0efb256e-b41a-4d06-894b-ed0d7ca773a9,2026-03-09,2026-03-09T23:40:13+00:00,2026-03-10T07:40:13+08:00,1,567,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.02502,,0.023762888663967613,2026-03-09T23:40:13+00:00,2026-03-11T23:11:07+00:00,5.024425803486761,entry_to_exit_fill
